Datetime,CPU
2023-04-05 00:09:03,False
2023-04-05 00:09:04,False
2023-04-05 00:09:05,False
2023-04-05 00:09:06,False
2023-04-05 00:09:07,False
2023-04-05 00:09:08,False
2023-04-05 00:09:09,False
2023-04-05 00:09:10,False
2023-04-05 00:09:11,False
2023-04-05 00:09:12,False
2023-04-05 00:09:13,False
2023-04-05 00:09:14,False
2023-04-05 00:09:15,False
2023-04-05 00:09:16,False
2023-04-05 00:09:17,False
2023-04-05 00:09:18,False
2023-04-05 00:09:19,False
2023-04-05 00:09:20,False
2023-04-05 00:09:21,False
2023-04-05 00:09:22,False
2023-04-05 00:09:23,False
2023-04-05 00:09:24,False
2023-04-05 00:09:25,False
2023-04-05 00:09:26,False
2023-04-05 00:09:27,False
2023-04-05 00:09:28,False
2023-04-05 00:09:29,False
2023-04-05 00:09:30,False
2023-04-05 00:09:31,False
2023-04-05 00:09:32,False
2023-04-05 00:09:33,False
2023-04-05 00:09:34,False
2023-04-05 00:09:35,False
2023-04-05 00:09:36,False
2023-04-05 00:09:37,False
2023-04-05 00:09:38,False
2023-04-05 00:09:39,False
2023-04-05 00:09:40,False
2023-04-05 00:09:41,False
2023-04-05 00:09:42,False
2023-04-05 00:09:43,False
2023-04-05 00:09:44,False
2023-04-05 00:09:45,False
2023-04-05 00:09:46,False
2023-04-05 00:09:47,False
2023-04-05 00:09:48,False
2023-04-05 00:09:49,False
2023-04-05 00:09:50,False
2023-04-05 00:09:51,False
2023-04-05 00:09:52,False
2023-04-05 00:09:53,False
2023-04-05 00:09:54,False
2023-04-05 00:09:55,False
2023-04-05 00:09:56,False
2023-04-05 00:09:57,False
2023-04-05 00:09:58,False
2023-04-05 00:09:59,False
2023-04-05 00:10:00,False
2023-04-05 00:10:01,False
2023-04-05 00:10:02,False
2023-04-05 00:10:03,False
2023-04-05 00:10:04,False
2023-04-05 00:10:05,False
2023-04-05 00:10:06,False
2023-04-05 00:10:07,False
2023-04-05 00:10:08,False
2023-04-05 00:10:09,False
2023-04-05 00:10:10,False
2023-04-05 00:10:11,False
2023-04-05 00:10:12,False
2023-04-05 00:10:13,False
2023-04-05 00:10:14,False
2023-04-05 00:10:15,False
2023-04-05 00:10:16,False
2023-04-05 00:10:17,False
2023-04-05 00:10:18,False
2023-04-05 00:10:19,False
2023-04-05 00:10:20,False
2023-04-05 00:10:21,False
2023-04-05 00:10:22,False
2023-04-05 00:10:23,False
2023-04-05 00:10:24,False
2023-04-05 00:10:25,False
2023-04-05 00:10:26,False
2023-04-05 00:10:27,False
2023-04-05 00:10:28,False
2023-04-05 00:10:29,False
2023-04-05 00:10:30,False
2023-04-05 00:10:31,False
2023-04-05 00:10:32,False
2023-04-05 00:10:33,False
2023-04-05 00:10:34,False
2023-04-05 00:10:35,False
2023-04-05 00:10:36,False
2023-04-05 00:10:37,False
2023-04-05 00:10:38,False
2023-04-05 00:10:39,False
2023-04-05 00:10:40,False
2023-04-05 00:10:41,False
2023-04-05 00:10:42,False
2023-04-05 00:10:43,False
2023-04-05 00:10:44,False
2023-04-05 00:10:45,False
2023-04-05 00:10:46,False
2023-04-05 00:10:47,False
2023-04-05 00:10:48,False
2023-04-05 00:10:49,False
2023-04-05 00:10:50,False
2023-04-05 00:10:51,False
2023-04-05 00:10:52,False
2023-04-05 00:10:53,False
2023-04-05 00:10:54,False
2023-04-05 00:10:55,False
2023-04-05 00:10:57,False
2023-04-05 00:10:58,False
2023-04-05 00:10:59,False
2023-04-05 00:11:00,False
2023-04-05 00:11:01,False
2023-04-05 00:11:02,False
2023-04-05 00:11:03,False
2023-04-05 00:11:04,False
2023-04-05 00:11:05,False
2023-04-05 00:11:06,False
2023-04-05 00:11:07,False
2023-04-05 00:11:08,False
2023-04-05 00:11:09,False
2023-04-05 00:11:10,False
2023-04-05 00:11:11,False
2023-04-05 00:11:12,False
2023-04-05 00:11:13,False
2023-04-05 00:11:14,False
2023-04-05 00:11:15,False
2023-04-05 00:11:16,False
2023-04-05 00:11:17,False
2023-04-05 00:11:18,False
2023-04-05 00:11:19,False
2023-04-05 00:11:20,False
2023-04-05 00:11:21,False
2023-04-05 00:11:22,False
2023-04-05 00:11:23,False
2023-04-05 00:11:24,False
2023-04-05 00:11:25,False
2023-04-05 00:11:26,False
2023-04-05 00:11:27,False
2023-04-05 00:11:28,False
2023-04-05 00:11:29,False
2023-04-05 00:11:30,False
2023-04-05 00:11:31,False
2023-04-05 00:11:32,False
2023-04-05 00:11:33,False
2023-04-05 00:11:34,False
2023-04-05 00:11:35,False
2023-04-05 00:11:36,False
2023-04-05 00:11:37,False
2023-04-05 00:11:38,False
2023-04-05 00:11:39,False
2023-04-05 00:11:40,False
2023-04-05 00:11:41,False
2023-04-05 00:11:42,False
2023-04-05 00:11:43,False
2023-04-05 00:11:44,False
2023-04-05 00:11:45,False
2023-04-05 00:11:46,False
2023-04-05 00:11:47,False
2023-04-05 00:11:48,False
2023-04-05 00:11:49,False
2023-04-05 00:11:50,False
2023-04-05 00:11:51,False
2023-04-05 00:11:52,False
2023-04-05 00:11:53,False
2023-04-05 00:11:54,False
2023-04-05 00:11:55,False
2023-04-05 00:11:56,False
2023-04-05 00:11:57,False
2023-04-05 00:11:58,False
2023-04-05 00:11:59,False
2023-04-05 00:12:00,False
2023-04-05 00:12:01,False
2023-04-05 00:12:02,False
2023-04-05 00:12:03,False
2023-04-05 00:12:04,False
2023-04-05 00:12:05,False
2023-04-05 00:12:06,False
2023-04-05 00:12:07,False
2023-04-05 00:12:09,False
2023-04-05 00:12:10,False
2023-04-05 00:12:11,False
2023-04-05 00:12:12,False
2023-04-05 00:12:13,False
2023-04-05 00:12:14,False
2023-04-05 00:12:15,False
2023-04-05 00:12:16,False
2023-04-05 00:12:17,False
2023-04-05 00:12:18,False
2023-04-05 00:12:19,False
2023-04-05 00:12:20,False
2023-04-05 00:12:21,False
2023-04-05 00:12:22,False
2023-04-05 00:12:23,False
2023-04-05 00:12:24,False
2023-04-05 00:12:25,False
2023-04-05 00:12:26,False
2023-04-05 00:12:27,False
2023-04-05 00:12:28,False
2023-04-05 00:12:29,False
2023-04-05 00:12:30,False
2023-04-05 00:12:31,False
2023-04-05 00:12:32,False
2023-04-05 00:12:33,False
2023-04-05 00:12:34,False
2023-04-05 00:12:35,False
2023-04-05 00:12:36,False
2023-04-05 00:12:37,False
2023-04-05 00:12:38,False
2023-04-05 00:12:39,False
2023-04-05 00:12:40,False
2023-04-05 00:12:41,False
2023-04-05 00:12:42,False
2023-04-05 00:12:43,False
2023-04-05 00:12:44,False
2023-04-05 00:12:45,False
2023-04-05 00:12:46,False
2023-04-05 00:12:47,False
2023-04-05 00:12:48,False
2023-04-05 00:12:49,False
2023-04-05 00:12:50,False
2023-04-05 00:12:51,False
2023-04-05 00:12:52,False
2023-04-05 00:12:53,False
2023-04-05 00:12:54,False
2023-04-05 00:12:55,False
2023-04-05 00:12:56,False
2023-04-05 00:12:57,False
2023-04-05 00:12:58,False
2023-04-05 00:12:59,False
2023-04-05 00:13:00,False
2023-04-05 00:13:01,False
2023-04-05 00:13:02,False
2023-04-05 00:13:03,False
2023-04-05 00:13:04,False
2023-04-05 00:13:05,False
2023-04-05 00:13:06,False
2023-04-05 00:13:07,False
2023-04-05 00:13:08,False
2023-04-05 00:13:09,False
2023-04-05 00:13:10,False
2023-04-05 00:13:11,False
2023-04-05 00:13:13,False
2023-04-05 00:13:14,False
2023-04-05 00:13:15,False
2023-04-05 00:13:16,False
2023-04-05 00:13:17,False
2023-04-05 00:13:18,False
2023-04-05 00:13:19,False
2023-04-05 00:13:20,False
2023-04-05 00:13:21,False
2023-04-05 00:13:22,False
2023-04-05 00:13:23,False
2023-04-05 00:13:24,False
2023-04-05 00:13:25,False
2023-04-05 00:13:26,False
2023-04-05 00:13:27,False
2023-04-05 00:13:28,False
2023-04-05 00:13:29,False
2023-04-05 00:13:30,False
2023-04-05 00:13:31,False
2023-04-05 00:13:32,False
2023-04-05 00:13:33,False
2023-04-05 00:13:34,False
2023-04-05 00:13:35,False
2023-04-05 00:13:36,False
2023-04-05 00:13:37,False
2023-04-05 00:13:38,False
2023-04-05 00:13:39,False
2023-04-05 00:13:40,False
2023-04-05 00:13:41,False
2023-04-05 00:13:42,False
2023-04-05 00:13:43,False
2023-04-05 00:13:44,False
2023-04-05 00:13:45,False
2023-04-05 00:13:46,False
2023-04-05 00:13:47,False
2023-04-05 00:13:48,False
2023-04-05 00:13:49,False
2023-04-05 00:13:50,False
2023-04-05 00:13:51,False
2023-04-05 00:13:52,False
2023-04-05 00:13:53,False
2023-04-05 00:13:54,False
2023-04-05 00:13:55,False
2023-04-05 00:13:56,False
2023-04-05 00:13:57,False
2023-04-05 00:13:58,False
2023-04-05 00:13:59,False
2023-04-05 00:14:00,False
2023-04-05 00:14:01,False
2023-04-05 00:14:02,False
2023-04-05 00:14:03,False
2023-04-05 00:14:04,False
2023-04-05 00:14:05,False
2023-04-05 00:14:06,False
2023-04-05 00:14:07,False
2023-04-05 00:14:08,False
2023-04-05 00:14:09,False
2023-04-05 00:14:10,False
2023-04-05 00:14:11,False
2023-04-05 00:14:12,False
2023-04-05 00:14:13,False
2023-04-05 00:14:14,False
2023-04-05 00:14:15,False
2023-04-05 00:14:16,False
2023-04-05 00:14:17,False
2023-04-05 00:14:18,False
2023-04-05 00:14:19,False
2023-04-05 00:14:20,False
2023-04-05 00:14:21,False
2023-04-05 00:14:22,False
2023-04-05 00:14:23,False
2023-04-05 00:14:24,False
2023-04-05 00:14:25,False
2023-04-05 00:14:26,False
2023-04-05 00:14:28,False
2023-04-05 00:14:29,False
2023-04-05 00:14:30,False
2023-04-05 00:14:31,False
2023-04-05 00:14:32,False
2023-04-05 00:14:33,False
2023-04-05 00:14:34,True
2023-04-05 00:14:35,True
2023-04-05 00:14:36,True
2023-04-05 00:14:37,True
2023-04-05 00:14:38,True
2023-04-05 00:14:39,True
2023-04-05 00:14:40,True
2023-04-05 00:14:41,True
2023-04-05 00:14:42,True
2023-04-05 00:14:43,True
2023-04-05 00:14:44,True
2023-04-05 00:14:45,True
2023-04-05 00:14:46,True
2023-04-05 00:14:47,True
2023-04-05 00:14:48,True
2023-04-05 00:14:49,True
2023-04-05 00:14:50,True
2023-04-05 00:14:51,True
2023-04-05 00:14:52,False
2023-04-05 00:14:53,False
2023-04-05 00:14:54,False
2023-04-05 00:14:55,False
2023-04-05 00:14:56,False
2023-04-05 00:14:57,False
2023-04-05 00:14:58,False
2023-04-05 00:14:59,False
2023-04-05 00:15:00,False
2023-04-05 00:15:01,False
2023-04-05 00:15:02,False
2023-04-05 00:15:03,False
2023-04-05 00:15:04,False
2023-04-05 00:15:05,False
2023-04-05 00:15:06,False
2023-04-05 00:15:07,False
2023-04-05 00:15:08,False
2023-04-05 00:15:09,False
2023-04-05 00:15:10,False
2023-04-05 00:15:11,False
2023-04-05 00:15:12,False
2023-04-05 00:15:13,False
2023-04-05 00:15:14,False
2023-04-05 00:15:15,False
2023-04-05 00:15:16,False
2023-04-05 00:15:17,False
2023-04-05 00:15:18,False
2023-04-05 00:15:19,False
2023-04-05 00:15:20,False
2023-04-05 00:15:21,False
2023-04-05 00:15:22,False
2023-04-05 00:15:23,False
2023-04-05 00:15:24,False
2023-04-05 00:15:25,False
2023-04-05 00:15:26,False
2023-04-05 00:15:27,False
2023-04-05 00:15:28,False
2023-04-05 00:15:29,False
2023-04-05 00:15:30,False
2023-04-05 00:15:31,False
2023-04-05 00:15:32,False
2023-04-05 00:15:33,False
2023-04-05 00:15:34,False
2023-04-05 00:15:35,False
2023-04-05 00:15:36,False
2023-04-05 00:15:37,False
2023-04-05 00:15:38,False
2023-04-05 00:15:39,False
2023-04-05 00:15:40,False
2023-04-05 00:15:41,False
2023-04-05 00:15:42,False
2023-04-05 00:15:43,False
2023-04-05 00:15:44,False
2023-04-05 00:15:45,False
2023-04-05 00:15:46,False
2023-04-05 00:15:47,False
2023-04-05 00:15:48,False
2023-04-05 00:15:49,False
2023-04-05 00:15:50,False
2023-04-05 00:15:51,False
2023-04-05 00:15:52,False
2023-04-05 00:15:53,False
2023-04-05 00:15:54,False
2023-04-05 00:15:55,False
2023-04-05 00:15:56,False
2023-04-05 00:15:57,False
2023-04-05 00:15:58,False
2023-04-05 00:15:59,False
2023-04-05 00:16:00,False
2023-04-05 00:16:01,False
2023-04-05 00:16:02,False
2023-04-05 00:16:03,False
2023-04-05 00:16:04,False
2023-04-05 00:16:05,False
2023-04-05 00:16:06,False
2023-04-05 00:16:07,False
2023-04-05 00:16:08,False
2023-04-05 00:16:09,False
2023-04-05 00:16:10,False
2023-04-05 00:16:11,False
2023-04-05 00:16:12,False
2023-04-05 00:16:13,False
2023-04-05 00:16:14,False
2023-04-05 00:16:15,False
2023-04-05 00:16:16,False
2023-04-05 00:16:17,False
2023-04-05 00:16:18,False
2023-04-05 00:16:19,False
2023-04-05 00:16:20,False
2023-04-05 00:16:21,False
2023-04-05 00:16:22,False
2023-04-05 00:16:23,False
2023-04-05 00:16:24,False
2023-04-05 00:16:25,False
2023-04-05 00:16:26,False
2023-04-05 00:16:27,False
2023-04-05 00:16:28,False
2023-04-05 00:16:29,False
2023-04-05 00:16:30,False
2023-04-05 00:16:31,False
2023-04-05 00:16:32,False
2023-04-05 00:16:33,False
2023-04-05 00:16:34,False
2023-04-05 00:16:35,False
2023-04-05 00:16:36,False
2023-04-05 00:16:37,False
2023-04-05 00:16:38,False
2023-04-05 00:16:39,False
2023-04-05 00:16:40,False
2023-04-05 00:16:41,False
2023-04-05 00:16:42,False
2023-04-05 00:16:43,False
2023-04-05 00:16:44,False
2023-04-05 00:16:45,False
2023-04-05 00:16:46,False
2023-04-05 00:16:47,False
2023-04-05 00:16:48,False
2023-04-05 00:16:49,False
2023-04-05 00:16:50,False
2023-04-05 00:16:51,False
2023-04-05 00:16:52,False
2023-04-05 00:16:53,False
2023-04-05 00:16:54,False
2023-04-05 00:16:56,False
2023-04-05 00:16:57,False
2023-04-05 00:16:58,False
2023-04-05 00:16:59,False
2023-04-05 00:17:00,False
2023-04-05 00:17:01,False
2023-04-05 00:17:02,False
2023-04-05 00:17:03,False
2023-04-05 00:17:04,False
2023-04-05 00:17:05,False
2023-04-05 00:17:06,False
2023-04-05 00:17:07,False
2023-04-05 00:17:08,False
2023-04-05 00:17:09,False
2023-04-05 00:17:10,False
2023-04-05 00:17:11,False
2023-04-05 00:17:12,False
2023-04-05 00:17:13,False
2023-04-05 00:17:14,False
2023-04-05 00:17:15,False
2023-04-05 00:17:16,False
2023-04-05 00:17:17,False
2023-04-05 00:17:18,False
2023-04-05 00:17:19,False
2023-04-05 00:17:20,False
2023-04-05 00:17:21,False
2023-04-05 00:17:22,True
2023-04-05 00:17:23,True
2023-04-05 00:17:24,False
2023-04-05 00:17:25,False
2023-04-05 00:17:26,False
2023-04-05 00:17:27,False
2023-04-05 00:17:28,False
2023-04-05 00:17:29,False
2023-04-05 00:17:30,False
2023-04-05 00:17:31,False
2023-04-05 00:17:32,False
2023-04-05 00:17:33,False
2023-04-05 00:17:34,False
2023-04-05 00:17:35,False
2023-04-05 00:17:36,False
2023-04-05 00:17:37,False
2023-04-05 00:17:38,False
2023-04-05 00:17:39,False
2023-04-05 00:17:40,False
2023-04-05 00:17:41,False
2023-04-05 00:17:42,False
2023-04-05 00:17:43,False
2023-04-05 00:17:44,False
2023-04-05 00:17:45,False
2023-04-05 00:17:46,False
2023-04-05 00:17:47,False
2023-04-05 00:17:48,False
2023-04-05 00:17:49,False
2023-04-05 00:17:50,False
2023-04-05 00:17:51,False
2023-04-05 00:17:52,False
2023-04-05 00:17:53,False
2023-04-05 00:17:54,False
2023-04-05 00:17:55,False
2023-04-05 00:17:56,False
2023-04-05 00:17:57,False
2023-04-05 00:17:58,False
2023-04-05 00:17:59,False
2023-04-05 00:18:00,False
2023-04-05 00:18:01,False
2023-04-05 00:18:02,False
2023-04-05 00:18:03,False
2023-04-05 00:18:04,True
2023-04-05 00:18:05,True
2023-04-05 00:18:06,True
2023-04-05 00:18:07,True
2023-04-05 00:18:08,True
2023-04-05 00:18:09,True
2023-04-05 00:18:10,True
2023-04-05 00:18:11,True
2023-04-05 00:18:12,False
2023-04-05 00:18:13,False
2023-04-05 00:18:14,False
2023-04-05 00:18:15,False
2023-04-05 00:18:16,False
2023-04-05 00:18:17,True
2023-04-05 00:18:18,False
2023-04-05 00:18:19,False
2023-04-05 00:18:20,False
2023-04-05 00:18:21,False
2023-04-05 00:18:22,False
2023-04-05 00:18:23,False
2023-04-05 00:18:24,False
2023-04-05 00:18:25,False
2023-04-05 00:18:26,False
2023-04-05 00:18:27,False
2023-04-05 00:18:28,False
2023-04-05 00:18:29,False
2023-04-05 00:18:30,False
2023-04-05 00:18:31,False
2023-04-05 00:18:32,False
2023-04-05 00:18:33,False
2023-04-05 00:18:34,False
2023-04-05 00:18:35,False
2023-04-05 00:18:36,False
2023-04-05 00:18:37,False
2023-04-05 00:18:39,False
2023-04-05 00:18:40,False
2023-04-05 00:18:41,False
2023-04-05 00:18:42,False
2023-04-05 00:18:43,False
2023-04-05 00:18:44,False
2023-04-05 00:18:45,False
2023-04-05 00:18:46,False
2023-04-05 00:18:47,False
2023-04-05 00:18:48,False
2023-04-05 00:18:49,False
2023-04-05 00:18:50,False
2023-04-05 00:18:51,False
2023-04-05 00:18:52,False
2023-04-05 00:18:53,False
2023-04-05 00:18:54,False
2023-04-05 00:18:55,False
2023-04-05 00:18:56,False
2023-04-05 00:18:57,False
2023-04-05 00:18:58,False
2023-04-05 00:18:59,False
2023-04-05 00:19:00,False
2023-04-05 00:19:01,False
2023-04-05 00:19:02,False
2023-04-05 00:19:03,False
2023-04-05 00:19:04,False
2023-04-05 00:19:05,False
2023-04-05 00:19:06,False
2023-04-05 00:19:07,False
2023-04-05 00:19:08,False
2023-04-05 00:19:09,False
2023-04-05 00:19:10,False
2023-04-05 00:19:11,False
2023-04-05 00:19:12,False
2023-04-05 00:19:13,False
2023-04-05 00:19:14,False
2023-04-05 00:19:15,False
2023-04-05 00:19:16,False
2023-04-05 00:19:17,False
2023-04-05 00:19:18,False
2023-04-05 00:19:19,False
2023-04-05 00:19:20,False
2023-04-05 00:19:21,False
2023-04-05 00:19:22,False
2023-04-05 00:19:23,False
2023-04-05 00:19:24,False
2023-04-05 00:19:25,False
2023-04-05 00:19:26,False
2023-04-05 00:19:27,False
2023-04-05 00:19:28,False
2023-04-05 00:19:29,False
2023-04-05 00:19:30,False
2023-04-05 00:19:31,False
2023-04-05 00:19:32,False
2023-04-05 00:19:33,False
2023-04-05 00:19:34,False
2023-04-05 00:19:35,False
2023-04-05 00:19:36,False
2023-04-05 00:19:37,False
2023-04-05 00:19:38,False
2023-04-05 00:19:39,False
2023-04-05 00:19:40,False
2023-04-05 00:19:41,False
2023-04-05 00:19:42,False
2023-04-05 00:19:43,False
2023-04-05 00:19:44,False
2023-04-05 00:19:45,False
2023-04-05 00:19:46,False
2023-04-05 00:19:47,False
2023-04-05 00:19:48,False
2023-04-05 00:19:49,False
2023-04-05 00:19:50,False
2023-04-05 00:19:51,False
2023-04-05 00:19:52,False
2023-04-05 00:19:53,False
2023-04-05 00:19:54,False
2023-04-05 00:19:55,False
2023-04-05 00:19:56,False
2023-04-05 00:19:57,False
2023-04-05 00:19:58,False
2023-04-05 00:19:59,False
2023-04-05 00:20:00,False
2023-04-05 00:20:01,False
2023-04-05 00:20:02,False
2023-04-05 00:20:03,False
2023-04-05 00:20:04,False
2023-04-05 00:20:05,False
2023-04-05 00:20:06,False
2023-04-05 00:20:07,False
2023-04-05 00:20:08,False
2023-04-05 00:20:09,False
2023-04-05 00:20:10,False
2023-04-05 00:20:11,False
2023-04-05 00:20:12,False
2023-04-05 00:20:13,False
2023-04-05 00:20:14,False
2023-04-05 00:20:15,False
2023-04-05 00:20:16,False
2023-04-05 00:20:17,False
2023-04-05 00:20:18,False
2023-04-05 00:20:19,False
2023-04-05 00:20:20,False
2023-04-05 00:20:21,False
2023-04-05 00:20:22,False
2023-04-05 00:20:23,False
2023-04-05 00:20:24,False
2023-04-05 00:20:25,False
2023-04-05 00:20:26,False
2023-04-05 00:20:27,False
2023-04-05 00:20:28,False
2023-04-05 00:20:29,False
2023-04-05 00:20:30,False
2023-04-05 00:20:31,False
2023-04-05 00:20:32,False
2023-04-05 00:20:33,False
2023-04-05 00:20:34,False
2023-04-05 00:20:35,False
2023-04-05 00:20:36,False
2023-04-05 00:20:37,False
2023-04-05 00:20:38,False
2023-04-05 00:20:39,False
2023-04-05 00:20:40,False
2023-04-05 00:20:41,False
2023-04-05 00:20:42,False
2023-04-05 00:20:43,False
2023-04-05 00:20:44,False
2023-04-05 00:20:45,False
2023-04-05 00:20:46,False
2023-04-05 00:20:47,False
2023-04-05 00:20:48,False
2023-04-05 00:20:49,False
2023-04-05 00:20:50,False
2023-04-05 00:20:51,False
2023-04-05 00:20:52,False
2023-04-05 00:20:53,False
2023-04-05 00:20:54,False
2023-04-05 00:20:55,False
2023-04-05 00:20:56,False
2023-04-05 00:20:57,False
2023-04-05 00:20:58,False
2023-04-05 00:20:59,False
2023-04-05 00:21:00,False
2023-04-05 00:21:02,False
2023-04-05 00:21:03,False
2023-04-05 00:21:04,False
2023-04-05 00:21:05,False
2023-04-05 00:21:06,False
2023-04-05 00:21:07,False
2023-04-05 00:21:08,False
2023-04-05 00:21:09,False
2023-04-05 00:21:10,False
2023-04-05 00:21:11,False
2023-04-05 00:21:12,False
2023-04-05 00:21:13,False
2023-04-05 00:21:14,False
2023-04-05 00:21:15,False
2023-04-05 00:21:16,False
2023-04-05 00:21:17,False
2023-04-05 00:21:18,False
2023-04-05 00:21:19,False
2023-04-05 00:21:20,False
2023-04-05 00:21:21,False
2023-04-05 00:21:22,False
2023-04-05 00:21:23,False
2023-04-05 00:21:24,False
2023-04-05 00:21:25,False
2023-04-05 00:21:26,False
2023-04-05 00:21:27,False
2023-04-05 00:21:28,False
2023-04-05 00:21:29,False
2023-04-05 00:21:30,False
2023-04-05 00:21:31,False
2023-04-05 00:21:32,False
2023-04-05 00:21:33,False
2023-04-05 00:21:34,False
2023-04-05 00:21:35,False
2023-04-05 00:21:36,False
2023-04-05 00:21:37,False
2023-04-05 00:21:38,False
2023-04-05 00:21:39,False
2023-04-05 00:21:40,False
2023-04-05 00:21:41,False
2023-04-05 00:21:42,False
2023-04-05 00:21:43,False
2023-04-05 00:21:44,False
2023-04-05 00:21:45,False
2023-04-05 00:21:46,False
2023-04-05 00:21:47,False
2023-04-05 00:21:48,False
2023-04-05 00:21:49,False
2023-04-05 00:21:50,False
2023-04-05 00:21:51,False
2023-04-05 00:21:52,False
2023-04-05 00:21:53,False
2023-04-05 00:21:54,False
2023-04-05 00:21:55,False
2023-04-05 00:21:56,False
2023-04-05 00:21:57,False
2023-04-05 00:21:58,False
2023-04-05 00:21:59,False
2023-04-05 00:22:00,False
2023-04-05 00:22:01,False
2023-04-05 00:22:02,False
2023-04-05 00:22:03,False
2023-04-05 00:22:04,False
2023-04-05 00:22:05,False
2023-04-05 00:22:06,False
2023-04-05 00:22:07,False
2023-04-05 00:22:08,False
2023-04-05 00:22:09,False
2023-04-05 00:22:10,False
2023-04-05 00:22:11,False
2023-04-05 00:22:12,False
2023-04-05 00:22:13,False
2023-04-05 00:22:14,False
2023-04-05 00:22:15,False
2023-04-05 00:22:16,False
2023-04-05 00:22:17,False
2023-04-05 00:22:18,False
2023-04-05 00:22:19,False
2023-04-05 00:22:20,False
2023-04-05 00:22:21,False
2023-04-05 00:22:22,False
2023-04-05 00:22:23,False
2023-04-05 00:22:24,False
2023-04-05 00:22:25,False
2023-04-05 00:22:26,False
2023-04-05 00:22:27,False
2023-04-05 00:22:28,False
2023-04-05 00:22:29,False
2023-04-05 00:22:30,False
2023-04-05 00:22:31,False
2023-04-05 00:22:32,False
2023-04-05 00:22:33,False
2023-04-05 00:22:34,False
2023-04-05 00:22:35,False
2023-04-05 00:22:36,False
2023-04-05 00:22:37,False
2023-04-05 00:22:38,False
2023-04-05 00:22:39,False
2023-04-05 00:22:40,False
2023-04-05 00:22:41,False
2023-04-05 00:22:42,False
2023-04-05 00:22:43,False
2023-04-05 00:22:44,False
2023-04-05 00:22:45,False
2023-04-05 00:22:46,False
2023-04-05 00:22:47,False
2023-04-05 00:22:48,False
2023-04-05 00:22:49,False
2023-04-05 00:22:50,False
2023-04-05 00:22:51,False
2023-04-05 00:22:52,False
2023-04-05 00:22:53,False
2023-04-05 00:22:54,False
2023-04-05 00:22:55,False
2023-04-05 00:22:56,False
2023-04-05 00:22:57,False
2023-04-05 00:22:58,False
2023-04-05 00:22:59,False
2023-04-05 00:23:00,False
2023-04-05 00:23:01,False
2023-04-05 00:23:03,False
2023-04-05 00:23:04,False
2023-04-05 00:23:05,False
2023-04-05 00:23:06,False
2023-04-05 00:23:07,False
2023-04-05 00:23:08,False
2023-04-05 00:23:09,False
2023-04-05 00:23:10,False
2023-04-05 00:23:11,False
2023-04-05 00:23:12,False
2023-04-05 00:23:13,False
2023-04-05 00:23:14,False
2023-04-05 00:23:15,False
2023-04-05 00:23:16,False
2023-04-05 00:23:17,False
2023-04-05 00:23:18,False
2023-04-05 00:23:19,False
2023-04-05 00:23:20,True
2023-04-05 00:23:21,True
2023-04-05 00:23:22,True
2023-04-05 00:23:23,True
2023-04-05 00:23:24,True
2023-04-05 00:23:25,True
2023-04-05 00:23:26,True
2023-04-05 00:23:27,True
2023-04-05 00:23:28,True
2023-04-05 00:23:29,True
2023-04-05 00:23:30,True
2023-04-05 00:23:31,True
2023-04-05 00:23:32,True
2023-04-05 00:23:33,True
2023-04-05 00:23:34,True
2023-04-05 00:23:35,True
2023-04-05 00:23:36,True
2023-04-05 00:23:37,True
2023-04-05 00:23:38,True
2023-04-05 00:23:39,True
2023-04-05 00:23:40,True
2023-04-05 00:23:41,False
2023-04-05 00:23:42,False
2023-04-05 00:23:43,False
2023-04-05 00:23:44,False
2023-04-05 00:23:45,False
2023-04-05 00:23:46,False
2023-04-05 00:23:47,False
2023-04-05 00:23:48,False
2023-04-05 00:23:49,False
2023-04-05 00:23:50,False
2023-04-05 00:23:51,False
2023-04-05 00:23:52,False
2023-04-05 00:23:53,False
2023-04-05 00:23:54,False
2023-04-05 00:23:55,False
2023-04-05 00:23:56,False
2023-04-05 00:23:57,False
2023-04-05 00:23:58,False
2023-04-05 00:23:59,False
2023-04-05 00:24:00,False
2023-04-05 00:24:01,False
2023-04-05 00:24:02,False
2023-04-05 00:24:03,False
2023-04-05 00:24:04,False
2023-04-05 00:24:05,False
2023-04-05 00:24:06,False
2023-04-05 00:24:07,False
2023-04-05 00:24:08,False
2023-04-05 00:24:09,False
2023-04-05 00:24:10,False
2023-04-05 00:24:11,False
2023-04-05 00:24:12,False
2023-04-05 00:24:13,False
2023-04-05 00:24:14,False
2023-04-05 00:24:15,False
2023-04-05 00:24:16,False
2023-04-05 00:24:17,False
2023-04-05 00:24:18,False
2023-04-05 00:24:19,False
2023-04-05 00:24:20,False
2023-04-05 00:24:21,False
2023-04-05 00:24:22,False
2023-04-05 00:24:23,False
2023-04-05 00:24:24,False
2023-04-05 00:24:25,False
2023-04-05 00:24:26,False
2023-04-05 00:24:27,False
2023-04-05 00:24:28,False
2023-04-05 00:24:30,False
2023-04-05 00:24:31,False
2023-04-05 00:24:32,False
2023-04-05 00:24:33,False
2023-04-05 00:24:34,False
2023-04-05 00:24:35,False
2023-04-05 00:24:36,False
2023-04-05 00:24:37,False
2023-04-05 00:24:38,False
2023-04-05 00:24:39,False
2023-04-05 00:24:40,False
2023-04-05 00:24:41,False
2023-04-05 00:24:42,False
2023-04-05 00:24:43,False
